,lat,lng
1921,39.957664,116.365974
1922,39.95219,116.34813799999999
1923,39.944489000000004,116.348184
1924,39.947281,116.341054
1925,39.95106,116.33823400000001
1926,39.948890999999996,116.343644
1927,39.95514,116.363118
1928,39.957710999999996,116.345276
1929,39.953396000000005,116.33633200000001
1930,39.952588,116.336253
1931,39.950386,116.337324
1932,39.945018,116.346833
1933,39.952943,116.356571
1934,39.946438,116.349853
1935,39.948895,116.343298
1936,39.953028,116.335396
1937,39.944784999999996,116.351279
1938,39.952309,116.361102
1939,39.943745,116.35005600000001
1940,39.953921,116.367923
1941,39.946777000000004,116.35730900000001
1942,39.957747,116.369203
1943,39.953189,116.35600000000001
1944,39.949852,116.33958999999999
1945,39.952208,116.34323899999998
1946,39.957719,116.360941
1947,39.952217,116.36879099999999
1948,39.957826000000004,116.34534099999999
1949,39.946628999999994,116.34398
1950,39.953782000000004,116.35603200000001
1951,39.95254,116.36996299999998
1952,39.947679,116.35576999999999
1953,39.977328,116.31232800000001
1954,39.98389,116.314609
1955,39.980167,116.31397
1956,39.982082,116.31161499999999
1957,39.980664000000004,116.314626
1958,39.98411,116.3077
1959,39.983253999999995,116.315568
1960,39.97847,116.33668999999999
1961,39.98068,116.30861100000001
1962,39.981776,116.30619399999999
1963,39.977579999999996,116.31143
1964,39.984491999999996,116.306727
1965,39.979440000000004,116.3119
1966,39.97972,116.31321000000001
1967,39.983509999999995,116.31735
1968,39.984408,116.304382
1969,39.984558,116.31311699999999
1970,39.97824,116.31513999999999
1971,39.98424,116.310201
1972,39.980409,116.312532
1973,39.979587,116.314225
1974,39.981454,116.313199
1975,39.978183,116.315794
1976,39.983543,116.306572
1977,39.98424,116.30446
1978,39.9808,116.33106000000001
1979,39.981277,116.315129
1980,39.983209,116.306643
1981,39.984922,116.32648999999999
1982,39.982665999999995,116.30533
1983,39.983773,116.304511
1984,39.983901,116.314105
1985,39.9796,116.31541999999999
1986,39.976576,116.32084499999999
1987,39.983802000000004,116.306877
1988,39.983317,116.32683999999999
1989,39.982901,116.314107
1990,39.982852,116.30704399999999
1991,39.983247999999996,116.306947
1992,39.983249,116.315476
1993,39.98531,116.32439
1994,39.980922,116.31203000000001
1995,39.983672,116.317365
1996,39.983433000000005,116.306832
1997,39.980740999999995,116.332761
1998,39.98395,116.30653000000001
1999,39.979657,116.313948
2000,39.976659999999995,116.30668
2001,39.977384,116.31255
2002,39.981322999999996,116.331678
2003,39.982718,116.30711699999999
2004,39.980691,116.330223
2005,39.981594,116.31504
2006,39.97679,116.33398999999999
2007,39.983413,116.31561
2008,39.983783,116.30463700000001
2009,39.978162,116.30950800000001
2010,39.983681,116.324807
2011,39.98373,116.30665
2012,39.98442,116.30328100000001
2013,39.983743,116.306744
2014,39.978503,116.309409
2015,39.98392,116.307574
2016,39.980826,116.304718
2017,39.992057,116.33674099999999
2018,39.989251,116.33507
2019,39.994005,116.330974
2020,39.991391,116.31631200000001
2021,39.992277,116.3369
2022,40.009495,116.35458100000001
2023,39.988957,116.34624
2024,40.011058,116.35176499999999
2025,40.001231,116.339299
2026,39.99345,116.347504
2027,39.993371999999994,116.330403
2028,39.992511,116.333569
2029,39.989996000000005,116.339578
2030,40.009567,116.353132
2031,39.99305,116.32638700000001
2032,39.990061,116.33744899999999
2033,40.001837,116.317826
2034,39.988789000000004,116.337197
2035,40.008589,116.35386499999998
2036,40.008765000000004,116.319304
2037,39.995867,116.33103799999999
2038,39.991914,116.336922
2039,39.9924,116.33331899999999
2040,40.00907,116.35133
2041,40.003258,116.338894
2042,39.992814,116.32475
2043,40.015306,116.34183300000001
2044,39.998589,116.363666
2045,39.997403999999996,116.34248999999998
2046,39.990133,116.337332
2047,39.9932,116.327696
2048,40.008793,116.35398700000002
2049,39.992329999999995,116.33373999999999
2050,39.989307000000004,116.334897
2051,39.990140000000004,116.35752
2052,40.003315,116.34919599999999
2053,39.998154,116.339573
2054,39.988752000000005,116.36012
2055,39.99879,116.33588
2056,39.986979999999996,116.33435
2057,40.001785999999996,116.353596
2058,39.992185,116.323751
2059,39.988887,116.33746699999999
2060,39.992395,116.33343799999999
2061,39.992354,116.338576
2062,39.993415,116.332159
2063,39.992677,116.33902900000001
2064,39.990486,116.33874899999999
2065,39.988135,116.33381000000001
2066,39.994062,116.36756100000001
2067,39.993441,116.33816200000001
2068,39.98883,116.36608799999999
2069,39.990752,116.365619
2070,39.992932,116.325305
2071,40.010886,116.319028
2072,39.986921,116.33395700000001
2073,39.993653,116.33912099999999
2074,39.994429,116.34744599999999
2075,39.996893,116.33578200000001
2076,39.995371999999996,116.34765
2077,39.990221000000005,116.359072
2078,40.00717,116.32358
2079,39.993328000000005,116.33120600000001
2080,40.00873,116.31922
2081,40.004117,116.32153100000001
2082,39.991638,116.336997
2083,39.993691,116.333242
2084,39.990471,116.320978
2085,39.992647999999996,116.338605
2086,40.000539,116.327712
2087,40.004917999999996,116.32465800000001
2088,39.992815,116.32516899999999
2089,39.993981,116.32933899999999
2090,39.99957,116.33198999999999
2091,39.98925,116.31881899999999
2092,39.993088,116.330299
2093,39.994071000000005,116.33091399999999
2094,39.993276,116.33020900000001
2095,39.992052,116.324198
2096,39.991732,116.33706799999999
2097,39.99884,116.33145
2098,39.993384000000006,116.336487
2099,40.001946999999994,116.33566499999999
2100,40.006493,116.33563400000001
2101,39.992065999999994,116.336786
2102,39.991903,116.369478
2103,39.990041999999995,116.320079
2104,39.992940000000004,116.32587
2105,39.992369000000004,116.333523
2106,40.006847,116.322271
2107,39.989724,116.337405
2108,39.993394,116.33650700000001
2109,40.005124,116.340079
2110,39.99305,116.32513700000001
2111,40.002629999999996,116.32824
2112,39.992411,116.338949
2113,39.9924,116.33331899999999
2114,40.019816999999996,116.35133
2115,39.98981,116.33735800000001
2116,39.992367,116.33362
2117,40.001279,116.33929499999999
2118,40.006788,116.322667
2119,40.005390000000006,116.34034
2120,39.993109999999994,116.32758000000001
2121,39.992445000000004,116.333582
2122,39.996559000000005,116.34868999999999
2123,40.003184999999995,116.349383
2124,39.989092,116.360078
2125,39.997422,116.3198
2126,40.011665,116.331686
2127,39.998637,116.333018
2128,39.99532,116.33176999999999
2129,39.997168,116.347624
2130,39.99178,116.318426
2131,39.992979999999996,116.31878
2132,39.9924,116.33331899999999
2133,40.003677,116.33976100000001
2134,39.993320000000004,116.33321000000001
2135,39.991553,116.359907
2136,40.00372,116.35311000000002
2137,40.014105,116.328345
2138,39.992444,116.342766
2139,39.996990000000004,116.32425
2140,39.9924,116.33331899999999
2141,39.993140000000004,116.3387
2142,39.992312,116.333569
2143,39.9891,116.33523000000001
2144,39.991913000000004,116.339293
2145,39.924617,116.29273300000001
2146,39.925638,116.317043
2147,39.9222,116.2984
2148,39.927714,116.302194
2149,39.935542,116.29773
2150,39.929382000000004,116.33299099999999
2151,39.92536,116.286736
2152,39.925253000000005,116.286842
2153,39.927468,116.33335500000001
2154,39.928413,116.32015700000001
2155,39.935981,116.30871599999999
2156,39.927429,116.333262
2157,39.93207,116.322324
2158,39.93545,116.32468
2159,39.935317,116.32503999999999
2160,39.927523,116.33331799999999
2161,39.92742,116.33412
2162,39.932709,116.326374
2163,39.928765999999996,116.33339699999999
2164,39.926272,116.31071899999999
2165,39.927468,116.33335500000001
2166,39.93274,116.32315
2167,39.935999,116.30921799999999
2168,39.932961999999996,116.331657
2169,39.919579999999996,116.30705
2170,39.934579,116.30916
2171,39.923353000000006,116.31161999999999
2172,39.925090000000004,116.30081000000001
2173,39.92262,116.32458999999999
2174,39.936996,116.32786599999999
2175,39.927734,116.307363
2176,39.934384,116.33185
2177,40.003849,116.28612
2178,39.963328000000004,116.30984699999999
2179,39.962454,116.31088899999999
2180,40.001994,116.273941
2181,39.998308,116.28989299999999
2182,39.999340000000004,116.28221
2183,39.973863,116.25758400000001
2184,39.97403,116.25763
2185,39.999255,116.28268999999999
2186,39.997346,116.26616999999999
2187,40.00549,116.26543000000001
2188,39.97323,116.25451000000001
2189,39.995819,116.28578999999999
2190,39.995492,116.240482
2191,39.99736,116.28261
2192,39.999137,116.282669
2193,39.996184,116.267703
2194,40.001644,116.27474
2195,39.910197,116.320217
2196,39.912788,116.29796599999999
2197,39.908189,116.30523600000001
2198,39.908364,116.30611100000002
2199,39.90802,116.30332
2200,39.910257,116.291072
2201,39.90811,116.29746000000002
2202,39.917008,116.29863
2203,39.912379,116.3035
2204,39.912253,116.30335600000001
2205,39.907829,116.29668899999999
2206,39.90829,116.3055
2207,39.90801,116.29722
2208,39.89134,116.29846
2209,39.91883,116.29378999999999
2210,39.911840999999995,116.30336899999999
2211,39.90876,116.3074
2212,39.910267,116.29346399999999
2213,39.90951,116.29378600000001
2214,39.91,116.292
2215,39.903269,116.29533
2216,39.908457,116.302833
2217,39.89629,116.29468500000002
2218,39.897909000000006,116.30196000000001
2219,39.897743,116.295419
2220,39.913191,116.30595
2221,39.912187,116.29535
2222,39.912766,116.29783
2223,39.914328000000005,116.296392
2224,39.91227,116.30661
2225,39.897441,116.296893
2226,39.915475,116.305098
2227,39.943335999999995,116.31154199999999
2228,39.94158,116.31976399999999
2229,39.943963000000004,116.30485800000001
2230,39.945271000000005,116.302283
2231,39.943575,116.326016
2232,39.939405,116.31385300000001
2233,39.947096,116.298207
2234,39.939712,116.304849
2235,39.939433,116.328471
2236,39.937909999999995,116.32670300000001
2237,39.943139,116.30543300000001
2238,39.94444,116.32234
2239,39.946827,116.32336799999999
2240,39.946543,116.317315
2241,39.94216,116.30587
2242,39.9431,116.30511899999999
2243,39.944697999999995,116.30558
2244,39.942873,116.31226200000002
2245,39.93947,116.32836
2246,39.937939,116.32506399999998
2247,39.938767999999996,116.309339
2248,39.944221,116.30856499999999
2249,39.944793,116.32548799999999
2250,39.937626,116.302205
2251,39.945689,116.31289199999999
2252,39.940870000000004,116.30648000000001
2253,39.938163,116.32765800000001
2254,39.944609,116.30511000000001
2255,39.943573,116.305149
2256,39.942109,116.323383
2257,39.944390000000006,116.30291000000001
2258,39.944241999999996,116.325799
2259,39.972066999999996,116.33793999999999
2260,39.96385,116.33505
2261,39.966646999999995,116.339996
2262,39.96089,116.345336
2263,39.963465,116.370099
2264,39.958890000000004,116.351656
2265,39.966646999999995,116.339996
2266,39.966359999999995,116.34302
2267,39.970166,116.334989
2268,39.96734,116.362149
2269,39.964428000000005,116.341053
2270,39.967334,116.35901799999999
2271,39.958372999999995,116.35169199999999
2272,39.961515999999996,116.370145
2273,39.962961,116.37102
2274,39.962522,116.36775300000001
2275,39.967194,116.36403100000001
2276,39.969941,116.34863999999999
2277,39.961407,116.370319
2278,39.958434999999994,116.34136000000001
2279,39.969599,116.334883
2280,39.972266,116.337728
2281,39.95868,116.35276
2282,39.958290999999996,116.35269299999999
2283,39.963840000000005,116.33558000000001
2284,39.961418,116.3409
2285,39.966063,116.339367
2286,39.95854,116.35166000000001
2287,39.97,116.33555
2288,39.971934999999995,116.34068899999998
2289,39.96962,116.341522
2290,39.979927,116.348326
2291,39.97736,116.33679099999999
2292,39.97707,116.32876599999999
2293,39.976644,116.343275
2294,39.977465,116.34507099999999
2295,39.986194,116.345995
2296,39.976859999999995,116.34998
2297,39.977548,116.35101999999999
2298,39.979279999999996,116.337971
2299,39.974668,116.35251399999999
2300,39.986179,116.34564099999999
2301,39.981627,116.34845200000001
2302,39.976108,116.33574499999999
2303,39.97614,116.34588000000001
2304,39.97765,116.34576000000001
2305,39.978770000000004,116.353153
2306,39.97862,116.35246000000001
2307,39.978172,116.352768
2308,39.97999,116.34851
2309,39.973527000000004,116.35174199999999
2310,39.983907,116.34042600000001
2311,40.054089000000005,116.32868
2312,40.053381,116.327224
2313,40.05673,116.330219
2314,40.049676,116.32928000000001
2315,40.049665999999995,116.331203
2316,40.059762,116.34450600000001
2317,40.050971999999994,116.33085
2318,40.051926,116.328157
2319,40.057676,116.328698
2320,40.062827,116.34213999999999
2321,40.0599,116.34037
2322,40.051559999999995,116.365169
2323,40.066132,116.356752
2324,40.052778,116.32858
2325,40.067356,116.34600900000001
2326,40.046568,116.35578600000001
2327,40.05713,116.331019
2328,40.061782,116.34237399999999
2329,40.063055,116.327913
2330,39.924631,116.269779
2331,39.930876,116.278898
2332,39.955779,116.22425
2333,39.954189,116.27145700000001
2334,39.93821,116.27518
2335,39.95415,116.27178400000001
2336,39.946114,116.292928
2337,39.954268,116.23021999999999
2338,39.930949,116.253877
2339,39.936745,116.29198600000001
2340,39.94807,116.24876
2341,39.933077000000004,116.27555900000002
2342,39.951956,116.22836399999998
2343,39.937201,116.285655
2344,39.954174,116.232051
2345,39.950443,116.280217
2346,39.947655,116.225251
2347,39.938153,116.27198
2348,39.947109999999995,116.29211000000001
2349,39.92921,116.24960800000001
2350,39.928587,116.228503
2351,39.945761,116.267978
2352,39.92662,116.25903000000001
2353,39.945393,116.27105
2354,39.929288,116.248694
2355,39.945393,116.27105
2356,39.92645,116.28079699999999
2357,39.955718,116.224625
2358,39.928605,116.24208300000001
2359,39.954029,116.230718
2360,39.991929,116.198776
2361,40.007452,116.207479
2362,39.967412,116.27488799999999
2363,39.938946,116.294568
2364,39.992086,116.200249
2365,39.992981,116.208779
2366,39.992776,116.20435800000001
2367,39.99248,116.17821699999999
2368,39.992445000000004,116.19878999999999
2369,39.99605,116.19753
2370,39.990401,116.188624
2371,39.981371,116.21053899999998
2372,39.999035,116.31395900000001
2373,39.989391999999995,116.30279499999999
2374,39.979968,116.31414
2375,39.99472,116.215069
2376,39.993111999999996,116.304341
2377,39.987239,116.30508999999999
2378,39.99022,116.31063799999998
2379,39.986799,116.30581000000001
2380,39.988892,116.306762
2381,39.994170000000004,116.30058999999999
2382,39.997761,116.31326899999999
2383,39.99722,116.3064
2384,39.995129999999996,116.314
2385,39.985898999999996,116.314254
2386,39.999355,116.31224399999999
2387,39.988544,116.304477
2388,39.988653,116.30501299999999
2389,39.989810999999996,116.313597
2390,39.986874,116.31482199999999
2391,39.98894,116.30812
2392,39.98688,116.314939
2393,39.996108,116.29834699999999
2394,39.969981,116.30809599999999
2395,39.968854,116.31675200000001
2396,39.968271,116.31548000000001
2397,39.970936,116.30756299999999
2398,39.965703000000005,116.320053
2399,39.968295,116.31621499999999
2400,39.97551,116.31728999999999
2401,39.97085,116.316124
2402,39.963863,116.32113000000001
2403,39.96407,116.32131000000001
2404,39.972808,116.30973200000001
2405,39.975623999999996,116.31428000000001
2406,39.968256,116.31578999999999
2407,39.96532,116.3188
2408,39.96796,116.3077
2409,39.973222,116.311043
2410,39.969126,116.311085
2411,39.971614,116.318996
2412,39.963612,116.319011
2413,39.974171999999996,116.30259699999999
2414,39.964459999999995,116.297601
2415,39.972958,116.29486299999999
2416,39.9602,116.30179
2417,39.968548,116.297802
2418,39.96553,116.2981
2419,39.973231,116.295336
2420,39.973721999999995,116.29531100000001
2421,39.965475,116.29814499999999
2422,39.96167,116.303242
2423,39.965906,116.297578
2424,39.966429,116.30243999999999
2425,39.960440000000006,116.30216999999999
2426,39.971574,116.29308400000001
2427,39.960978000000004,116.30415
2428,39.965553,116.29808999999999
2429,39.979339,116.29203000000001
2430,39.968790000000006,116.30112
2431,39.967763,116.29543999999999
2432,39.960629,116.301624
2433,39.960918,116.29816000000001
2434,39.968115000000004,116.29818999999999
2435,39.960694000000004,116.29759399999999
2436,39.965728999999996,116.303403
2437,39.962109999999996,116.30256000000001
2438,40.000223999999996,116.35157
2439,39.982488000000004,116.35039499999999
2440,39.988345,116.354752
2441,40.000082,116.35346299999999
2442,40.000595000000004,116.353678
2443,39.99539,116.347625
2444,39.998248,116.3519
2445,39.987959000000004,116.35516100000001
2446,39.993790000000004,116.3501
2447,39.897822999999995,116.323274
2448,39.897875,116.312269
2449,39.897864,116.3196
2450,39.899125,116.32174099999999
2451,39.906711,116.329224
2452,39.90455,116.32383
2453,39.906775,116.3291
2454,39.903778,116.320732
2455,39.889345,116.30123400000001
2456,39.897205,116.314578
2457,40.031621,116.28103200000001
2458,40.029862,116.27411000000001
2459,40.016262,116.2709
2460,40.01546,116.270873
2461,40.024634999999996,116.28071000000001
2462,40.02061,116.27678
2463,40.029189,116.27671200000002
2464,40.033208,116.27846100000001
2465,40.033325,116.28025500000001
2469,40.033144,116.27943799999998
2476,40.021563,116.27216999999999
